1001,429,0.3676954247709635
1001,111,0.3676954247709635
1002,156,0.3673277293461925
1003,192,0.3669604016168464
1004,159,0.3665934412152296
1001,204,0.3676954247709635
1002,159,0.3673277293461925
1003,222,0.3669604016168464
1004,225,0.3665934412152296
1005,66,0.3662268477740143
1006,114,0.3658606209262403
1007,117,0.3654947603053141
1008,288,0.3651292655450087
1009,267,0.3647641362794637
1001,105,0.3676954247709635
1002,183,0.3673277293461925
1003,282,0.3669604016168464
1001,201,0.3676954247709635
1002,348,0.3673277293461925
1001,162,0.3676954247709635
1002,282,0.3673277293461925
1003,192,0.3669604016168464
1004,96,0.3665934412152296
1005,75,0.3662268477740143
1006,291,0.3658606209262403
1007,69,0.3654947603053141
1008,132,0.3651292655450087
1009,66,0.3647641362794637
1010,84,0.3643993721431843
1011,414,0.3640349727710411
1012,69,0.3636709377982701
1013,135,0.3633072668604718
1014,108,0.3629439595936113
1015,270,0.3625810156340177
1016,204,0.3622184346183837
1017,192,0.3618562161837653
1018,267,0.3614943599675815
1019,135,0.361132865607614
1020,219,0.3607717327420063
1021,168,0.3604109610092643
1022,75,0.3600505500482551
1023,246,0.3596904994982068
1024,156,0.3593308089987087
1025,225,0.35897147818971
1026,114,0.3586125067115203
1027,501,0.3582538942048087
1028,204,0.3578956403106039
1029,282,0.3575377446702933
1030,75,0.3571802069256231
1031,720,0.3568230267186975
1032,135,0.3564662036919788
1033,69,0.3561097374882868
1034,69,0.3557536277507985
1035,333,0.3553978741230477
1036,96,0.3550424762489247
1037,282,0.3546874337726758
1038,69,0.3543327463389031
1039,294,0.3539784135925642
1040,255,0.3536244351789717
1041,168,0.3532708107437927
1042,132,0.352917539933049
1043,168,0.3525646223931159
1044,216,0.3522120577707228
1045,156,0.3518598457129521
1046,162,0.3515079858672391
1047,282,0.3511564778813719
1048,192,0.3508053214034905
1049,69,0.350454516082087
1050,201,0.350104061566005
1051,252,0.349753957504439
1052,216,0.3494042035469346
1053,156,0.3490547993433876
1054,159,0.3487057445440442
1055,201,0.3483570387995002
1056,336,0.3480086817607007
1057,135,0.34766067307894
1058,252,0.347313012405861
1059,270,0.3469656993934552
1060,210,0.3466187336940617
1061,69,0.3462721149603676
1062,66,0.3459258428454073
1063,66,0.3455799170025618
1064,75,0.3452343370855593
1065,189,0.3448891027484737
1066,156,0.3445442136457252
1067,228,0.3441996694320795
1068,162,0.3438554697626474
1069,246,0.3435116142928848
1070,168,0.3431681026785919
1071,297,0.3428249345759133
1072,525,0.3424821096413374
1073,171,0.3421396275316961
1074,66,0.3417974879041643
1075,126,0.3414556904162602
1076,237,0.3411142347258439
1077,75,0.3407731204911181
1078,111,0.340432347370627
1079,108,0.3400919150232563
1080,105,0.3397518231082331
1081,66,0.3394120712851248
1082,96,0.3390726592138397
1083,282,0.3387335865546259
1084,192,0.3383948529680712
1085,291,0.3380564581151032
1086,213,0.3377184016569881
1087,291,0.3373806832553311
1088,222,0.3370433025720758
1089,135,0.3367062592695037
1090,75,0.3363695530102342
1091,135,0.336033183457224
1092,147,0.3356971502737668
1093,135,0.335361453123493
1094,258,0.3350260916703695
1095,162,0.3346910655786991
1096,84,0.3343563745131204
1097,156,0.3340220181386073
1098,159,0.3336879961204687
1099,96,0.3333543081243482
1100,75,0.3330209538162239
1101,117,0.3326879328624076
1102,102,0.3323552449295452
1103,144,0.3320228896846157
1104,66,0.3316908667949311
1105,168,0.3313591759281362
